"Number","CurrentPath","ArchiveTarget","TargetParentDirectory","TargetParentExists","CurrentPathExists","ArchiveTargetExists","RiskBucket","SourceRefFileCount","SourceRefFiles","ReplacementRule","RewriteHitCount","AgentBoardStaleRisk","AgentBoardSourceFiles","HumanNavigationRisk","HumanNavigationSourceFiles","DocsSourceFiles","ScriptsRefs","TestsRefs","OverwriteRisk","Blockers","CandidateAction","PostMoveValidationCommand"
"542","docs/v11_012_human_review_schema_draft_gate.md","docs/archive/phases/v11/v11_012_human_review_schema_draft_gate.md","docs\archive\phases\v11","False","True","False","agent_board_plus_docs","3",".agent_board/CHECKPOINT.md; docs/prompt_schema_hardening_route_closeout.md; docs/v11_012_human_review_schema_draft_gate.md","docs/v11_012_human_review_schema_draft_gate.md -> docs/archive/phases/v11/v11_012_human_review_schema_draft_gate.md","3","True",".agent_board/CHECKPOINT.md","False","","docs/prompt_schema_hardening_route_closeout.md; docs/v11_012_human_review_schema_draft_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"543","docs/v11_013_human_review_schema_static_review_gate.md","docs/archive/phases/v11/v11_013_human_review_schema_static_review_gate.md","docs\archive\phases\v11","False","True","False","agent_board_plus_docs","3",".agent_board/CHECKPOINT.md; docs/prompt_schema_hardening_route_closeout.md; docs/v11_013_human_review_schema_static_review_gate.md","docs/v11_013_human_review_schema_static_review_gate.md -> docs/archive/phases/v11/v11_013_human_review_schema_static_review_gate.md","5","True",".agent_board/CHECKPOINT.md","False","","docs/prompt_schema_hardening_route_closeout.md; docs/v11_013_human_review_schema_static_review_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"544","docs/v11_014_accepted_candidate_evidence_package_schema_draft_gate.md","docs/archive/phases/v11/v11_014_accepted_candidate_evidence_package_schema_draft_gate.md","docs\archive\phases\v11","False","True","False","agent_board_plus_docs","3",".agent_board/CHECKPOINT.md; docs/prompt_schema_hardening_route_closeout.md; docs/v11_014_accepted_candidate_evidence_package_schema_draft_gate.md","docs/v11_014_accepted_candidate_evidence_package_schema_draft_gate.md -> docs/archive/phases/v11/v11_014_accepted_candidate_evidence_package_schema_draft_gate.md","4","True",".agent_board/CHECKPOINT.md","False","","docs/prompt_schema_hardening_route_closeout.md; docs/v11_014_accepted_candidate_evidence_package_schema_draft_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"545","docs/v11_015_accepted_candidate_evidence_package_schema_static_review_gate.md","docs/archive/phases/v11/v11_015_accepted_candidate_evidence_package_schema_static_review_gate.md","docs\archive\phases\v11","False","True","False","agent_board_plus_docs","3",".agent_board/CHECKPOINT.md; docs/prompt_schema_hardening_route_closeout.md; docs/v11_015_accepted_candidate_evidence_package_schema_static_review_gate.md","docs/v11_015_accepted_candidate_evidence_package_schema_static_review_gate.md -> docs/archive/phases/v11/v11_015_accepted_candidate_evidence_package_schema_static_review_gate.md","5","True",".agent_board/CHECKPOINT.md","False","","docs/prompt_schema_hardening_route_closeout.md; docs/v11_015_accepted_candidate_evidence_package_schema_static_review_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"546","docs/v11_016_prompt_schema_hardening_validation_strategy_gate.md","docs/archive/phases/v11/v11_016_prompt_schema_hardening_validation_strategy_gate.md","docs\archive\phases\v11","False","True","False","agent_board_plus_docs","3",".agent_board/CHECKPOINT.md; docs/prompt_schema_hardening_route_closeout.md; docs/v11_016_prompt_schema_hardening_validation_strategy_gate.md","docs/v11_016_prompt_schema_hardening_validation_strategy_gate.md -> docs/archive/phases/v11/v11_016_prompt_schema_hardening_validation_strategy_gate.md","3","True",".agent_board/CHECKPOINT.md","False","","docs/prompt_schema_hardening_route_closeout.md; docs/v11_016_prompt_schema_hardening_validation_strategy_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"547","docs/v11_017_prompt_schema_hardening_route_closeout_gate.md","docs/archive/phases/v11/v11_017_prompt_schema_hardening_route_closeout_gate.md","docs\archive\phases\v11","False","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v11_017_prompt_schema_hardening_route_closeout_gate.md","docs/v11_017_prompt_schema_hardening_route_closeout_gate.md -> docs/archive/phases/v11/v11_017_prompt_schema_hardening_route_closeout_gate.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v11_017_prompt_schema_hardening_route_closeout_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"548","docs/v11_018_post_remote_sync_state_reconciliation_gate.md","docs/archive/phases/v11/v11_018_post_remote_sync_state_reconciliation_gate.md","docs\archive\phases\v11","False","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v11_018_post_remote_sync_state_reconciliation_gate.md","docs/v11_018_post_remote_sync_state_reconciliation_gate.md -> docs/archive/phases/v11/v11_018_post_remote_sync_state_reconciliation_gate.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v11_018_post_remote_sync_state_reconciliation_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"549","docs/v12_001_route_selection_gate.md","docs/archive/phases/v12/v12_001_route_selection_gate.md","docs\archive\phases\v12","False","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v12_001_route_selection_gate.md","docs/v12_001_route_selection_gate.md -> docs/archive/phases/v12/v12_001_route_selection_gate.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v12_001_route_selection_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"550","docs/v12_002_prompt_schema_machine_validator_implementation_planning_gate.md","docs/archive/phases/v12/v12_002_prompt_schema_machine_validator_implementation_planning_gate.md","docs\archive\phases\v12","False","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v12_002_prompt_schema_machine_validator_implementation_planning_gate.md","docs/v12_002_prompt_schema_machine_validator_implementation_planning_gate.md -> docs/archive/phases/v12/v12_002_prompt_schema_machine_validator_implementation_planning_gate.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v12_002_prompt_schema_machine_validator_implementation_planning_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"551","docs/v12_003_prompt_schema_validator_rule_specification_gate.md","docs/archive/phases/v12/v12_003_prompt_schema_validator_rule_specification_gate.md","docs\archive\phases\v12","False","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v12_003_prompt_schema_validator_rule_specification_gate.md","docs/v12_003_prompt_schema_validator_rule_specification_gate.md -> docs/archive/phases/v12/v12_003_prompt_schema_validator_rule_specification_gate.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v12_003_prompt_schema_validator_rule_specification_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"552","docs/v12_004_prompt_schema_validator_fixture_planning_closeout_or_implementation_decision_gate.md","docs/archive/phases/v12/v12_004_prompt_schema_validator_fixture_planning_closeout_or_implementation_decision_gate.md","docs\archive\phases\v12","False","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v12_004_prompt_schema_validator_fixture_planning_closeout_or_implementation_decision_gate.md","docs/v12_004_prompt_schema_validator_fixture_planning_closeout_or_implementation_decision_gate.md -> docs/archive/phases/v12/v12_004_prompt_schema_validator_fixture_planning_closeout_or_implementation_decision_gate.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v12_004_prompt_schema_validator_fixture_planning_closeout_or_implementation_decision_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"553","docs/v12_005_prompt_schema_validator_implementation_authorization_gate.md","docs/archive/phases/v12/v12_005_prompt_schema_validator_implementation_authorization_gate.md","docs\archive\phases\v12","False","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v12_009_v12_prompt_schema_machine_validator_final_closeout.md","docs/v12_005_prompt_schema_validator_implementation_authorization_gate.md -> docs/archive/phases/v12/v12_005_prompt_schema_validator_implementation_authorization_gate.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v12_009_v12_prompt_schema_machine_validator_final_closeout.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"554","docs/v12_006_prompt_schema_minimal_validator_implementation_gate.md","docs/archive/phases/v12/v12_006_prompt_schema_minimal_validator_implementation_gate.md","docs\archive\phases\v12","False","True","False","agent_board_plus_docs","3",".agent_board/CHECKPOINT.md; docs/v12_005_prompt_schema_validator_implementation_authorization_gate.md; docs/v12_009_v12_prompt_schema_machine_validator_final_closeout.md","docs/v12_006_prompt_schema_minimal_validator_implementation_gate.md -> docs/archive/phases/v12/v12_006_prompt_schema_minimal_validator_implementation_gate.md","3","True",".agent_board/CHECKPOINT.md","False","","docs/v12_005_prompt_schema_validator_implementation_authorization_gate.md; docs/v12_009_v12_prompt_schema_machine_validator_final_closeout.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"555","docs/v12_007_prompt_schema_validator_static_review_and_syntax_gate.md","docs/archive/phases/v12/v12_007_prompt_schema_validator_static_review_and_syntax_gate.md","docs\archive\phases\v12","False","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v12_009_v12_prompt_schema_machine_validator_final_closeout.md","docs/v12_007_prompt_schema_validator_static_review_and_syntax_gate.md -> docs/archive/phases/v12/v12_007_prompt_schema_validator_static_review_and_syntax_gate.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v12_009_v12_prompt_schema_machine_validator_final_closeout.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"556","docs/v12_008_prompt_schema_validator_fixture_execution_gate.md","docs/archive/phases/v12/v12_008_prompt_schema_validator_fixture_execution_gate.md","docs\archive\phases\v12","False","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v12_009_v12_prompt_schema_machine_validator_final_closeout.md","docs/v12_008_prompt_schema_validator_fixture_execution_gate.md -> docs/archive/phases/v12/v12_008_prompt_schema_validator_fixture_execution_gate.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v12_009_v12_prompt_schema_machine_validator_final_closeout.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"557","docs/v12_009_v12_prompt_schema_machine_validator_final_closeout.md","docs/archive/phases/v12/v12_009_v12_prompt_schema_machine_validator_final_closeout.md","docs\archive\phases\v12","False","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v12_009_v12_prompt_schema_machine_validator_final_closeout.md","docs/v12_009_v12_prompt_schema_machine_validator_final_closeout.md -> docs/archive/phases/v12/v12_009_v12_prompt_schema_machine_validator_final_closeout.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v12_009_v12_prompt_schema_machine_validator_final_closeout.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"558","docs/v13_001_visual_production_loop_route_selection_gate.md","docs/archive/phases/v13/v13_001_visual_production_loop_route_selection_gate.md","docs\archive\phases\v13","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v13_001_visual_production_loop_route_selection_gate.md -> docs/archive/phases/v13/v13_001_visual_production_loop_route_selection_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"559","docs/v13_002_visual_production_loop_canonical_model_gate.md","docs/archive/phases/v13/v13_002_visual_production_loop_canonical_model_gate.md","docs\archive\phases\v13","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v13_002_visual_production_loop_canonical_model_gate.md -> docs/archive/phases/v13/v13_002_visual_production_loop_canonical_model_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"560","docs/v13_003_visual_production_loop_canonical_model_static_review_gate.md","docs/archive/phases/v13/v13_003_visual_production_loop_canonical_model_static_review_gate.md","docs\archive\phases\v13","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v13_003_visual_production_loop_canonical_model_static_review_gate.md -> docs/archive/phases/v13/v13_003_visual_production_loop_canonical_model_static_review_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"561","docs/v13_004_existing_asset_loop_reconstruction_selection_gate.md","docs/archive/phases/v13/v13_004_existing_asset_loop_reconstruction_selection_gate.md","docs\archive\phases\v13","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v13_004_existing_asset_loop_reconstruction_selection_gate.md -> docs/archive/phases/v13/v13_004_existing_asset_loop_reconstruction_selection_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
